Wall time,Step,Value
1740881322.736843,100,0.014666350558400154
1740881364.638051,200,0.015999700874090195
1740881406.65697,300,0.017333049327135086
1740881449.968634,400,0.018666399642825127
1740881492.106142,500,0.019999749958515167
1740881534.089527,600,0.021333100274205208
1740881576.241065,700,0.02266645058989525
1740881618.624077,800,0.02399979904294014
1740881661.133015,900,0.02533315122127533
1740881703.52834,1000,0.02666649967432022
1740881746.817277,1100,0.02799984999001026
1740881788.841567,1200,0.029333200305700302
1740881830.785809,1300,0.030666550621390343
1740881872.724747,1400,0.03199990093708038
1740881914.713034,1500,0.033333249390125275
1740881956.696914,1600,0.034666597843170166
1740881998.700864,1700,0.035999950021505356
1740882040.791612,1800,0.037333302199840546
1740882083.008874,1900,0.03866665065288544
1740882125.014208,2000,0.03999999910593033
1740882167.93834,2100,0.0399981364607811
1740882209.974861,2200,0.03999253734946251
1740882251.94797,2300,0.03998320922255516
1740882293.947354,2400,0.03997015208005905
1740882336.080304,2500,0.03995337337255478
1740882378.132483,2600,0.039932869374752045
1740882420.142059,2700,0.039908647537231445
1740882462.184697,2800,0.03988071531057358
1740882504.084029,2900,0.039849065244197845
1740882546.060615,3000,0.03981371968984604
1740882589.08691,3100,0.03977467119693756
1740882631.045247,3200,0.039731938391923904
1740882673.046867,3300,0.03968552127480507
1740882715.000743,3400,0.03963543474674225
1740882756.93712,3500,0.03958167880773544
1740882798.89685,3600,0.039524275809526443
1740882840.843919,3700,0.03946322947740555
1740882882.908813,3800,0.039398547261953354
1740882924.987914,3900,0.03933024778962135
1740882967.019286,4000,0.03925834596157074
1740883011.325133,4100,0.03918284922838211
1740883054.297174,4200,0.03910376876592636
1740883097.37938,4300,0.03902112692594528
1740883140.800462,4400,0.03893493860960007
1740883183.887513,4500,0.03884521871805191
1740883226.448374,4600,0.03875197842717171
1740883268.650823,4700,0.03865524381399155
1740883310.691611,4800,0.038555026054382324
1740883352.613391,4900,0.03845134750008583
1740883394.56618,5000,0.03834422677755356
1740883437.554988,5100,0.0382336787879467
1740883479.507602,5200,0.038119733333587646
1740883521.493901,5300,0.03800240904092789
1740883563.579584,5400,0.037881724536418915
1740883605.619673,5500,0.03775770217180252
1740883647.601161,5600,0.03763037174940109
1740883689.53017,5700,0.037499748170375824
1740883731.4663,5800,0.037365857511758804
1740883773.539892,5900,0.03722872957587242
1740883815.576704,6000,0.037088386714458466
1740883858.632861,6100,0.036944855004549026
1740883900.655448,6200,0.03679816797375679
1740883942.686312,6300,0.03664834052324295
1740883984.669479,6400,0.03649540990591049
1740884026.627786,6500,0.036339398473501205
1740884068.582758,6600,0.03618033975362778
1740884110.598724,6700,0.036018259823322296
1740884152.769661,6800,0.03585319593548775
1740884194.85542,6900,0.03568517789244652
1740884236.851859,7000,0.0355142243206501
1740884279.942873,7100,0.035340383648872375
1740884321.926584,7200,0.035163674503564835
1740884363.885528,7300,0.03498413786292076
1740884405.840062,7400,0.03480181097984314
1740884447.836165,7500,0.03461671620607376
1740884489.843954,7600,0.03442889824509621
1740884531.860882,7700,0.03423839062452316
1740884573.808495,7800,0.03404521942138672
1740884615.902934,7900,0.033849433064460754
1740884657.762724,8000,0.03365106135606766
1740884700.568473,8100,0.03345014527440071
1740884742.560755,8200,0.0332467183470726
1740884784.58455,8300,0.03304081782698631
1740884826.642222,8400,0.03283248469233513
1740884868.621277,8500,0.032621756196022034
1740884910.680086,8600,0.03240867704153061
1740884952.770994,8700,0.03219327703118324
1740884994.778716,8800,0.03197560831904411
1740885036.821618,8900,0.031755704432725906
1740885078.933804,9000,0.031533606350421906
1740885121.873375,9100,0.031309355050325394
1740885163.799721,9200,0.0310829970985651
1740885205.825534,9300,0.030854566022753716
1740885247.802979,9400,0.030624112114310265
1740885289.771599,9500,0.03039167821407318
1740885331.858803,9600,0.0301573034375906
1740885373.71975,9700,0.02992103435099125
1740885415.685548,9800,0.029682911932468414
1740885457.698326,9900,0.029442988336086273
1740885499.696312,10000,0.02920129895210266
1740885542.831,10100,0.028957895934581757
1740885584.780962,10200,0.028712818399071693
1740885626.761402,10300,0.02846611477434635
1740885668.784822,10400,0.02821783535182476
1740885710.834328,10500,0.027968022972345352
1740885752.803205,10600,0.02771671861410141
1740885795.027111,10700,0.02746398001909256
1740885837.557939,10800,0.027209844440221786
1740885880.069093,10900,0.026954365894198418
1740885922.596531,11000,0.026697592809796333
1740885966.447201,11100,0.026439566165208817
1740886009.114706,11200,0.026180338114500046
1740886051.861863,11300,0.02591995894908905
1740886094.145463,11400,0.02565847337245941
1740886136.173257,11500,0.025395937263965607
1740888157.390355,11100,0.026439566165208817
1740888195.830968,11200,0.026180338114500046
1740888234.063934,11300,0.02591995894908905
1740888272.532192,11400,0.02565847337245941
1740888311.032752,11500,0.025395937263965607
1740888349.383666,11600,0.02513238601386547
1740888387.906852,11700,0.024867882952094078
1740888426.42097,11800,0.02460246905684471
1740888464.888541,11900,0.0243361983448267
1740888503.263033,12000,0.02406911738216877
1740888542.722389,12100,0.023801280185580254
1740888581.082561,12200,0.02353273145854473
1740888619.559129,12300,0.02326352335512638
1740888657.871838,12400,0.02299370802938938
1740888696.432985,12500,0.022723333910107613
1740888734.747855,12600,0.022452449426054955
1740888773.149757,12700,0.022181104868650436
1740888811.477058,12800,0.021909357979893684
1740888849.898622,12900,0.02163725718855858
1740888888.2956,13000,0.02136484533548355
1740888927.757727,13100,0.021092183887958527
1740888966.013461,13200,0.02081931382417679
