Wall time,Step,Value
1740888888.291373,13000,0.060887861996889114
1740888927.752847,13100,0.04700916260480881
1740888966.005096,13200,0.10700900107622147
1740889004.18867,13300,0.04356997087597847
1740889042.441177,13400,0.03730407729744911
1740889080.772304,13500,0.027251029387116432
1740889119.113177,13600,0.038993142545223236
1740889157.353204,13700,0.03684622421860695
1740889195.717411,13800,0.04783863201737404
1740889234.094173,13900,0.0339692048728466
1740889272.409337,14000,0.06387236714363098
1740889311.846506,14100,0.03804883360862732
1740889350.253894,14200,0.0580936074256897
1740889388.468223,14300,0.04692590981721878
1740889426.784365,14400,0.02726692333817482
1740889465.096469,14500,0.03560684621334076
1740889503.432105,14600,0.03842611238360405
1740889541.714651,14700,0.036994293332099915
1740889580.074756,14800,0.04808177426457405
1740889618.370998,14900,0.05816589295864105
1740889656.906792,15000,0.07062382996082306
